Parent Account ID,Account ID,OBH General Acct,Account Name,Program Name,Original Date of Licensure,SUD License Number,CS License Number,MH Designation,Phone,Fax,TDD/TTY,Billing Address Line 1,Billing City,County,Billing Zip/Postal Code,Billing State/Province,Hide Address,Provider Location Display Label,Website,Active SUD License,Active MH Designation,Opioid Treatment Programs,Residential Child Care Facility,Hospital,Community Mental Health Center,Community Mental Health Clinic,Psychiatric Residential,Substance Use Services,Mental Health Settings,Population Served,Accessibility,Fee(s),Languages Spoken,Hours of Operation Monday,Hours of Operation Tuesday,Hours of Operation Wednesday,Hours of Operation Thursday,Hours of Operation Friday,Hours of Operation Saturday,Hours of Operation Sunday,Outpatient - SU Services,Day Treatment (Partial Hospitalization),Intensive Outpatient - SU Services,Clinic Managed Low Intense Res Svcs,Clinic Managed Med Intense Res Svcs,Clinic Managed High Intense Res Svcs,Medically Monitored Intense Res Trtmt,Clinic Managed Residential Detox,Med Monitored Inpatient Detox,72-Hour Treatment & Evaluation,Acute Treatment Unit,Crisis Stabilization Unit,Day Treatment,Emergency,Intensive Outpatient,Outpatient,Residential Short Term Treatment,Residential Long Term Treatment,CIRCLE Program,MSO Affiliation,RAE,ASO,Alcohol & Drug Involuntary Commitment,General Treatment,DUI/DWI,Youth Treatment,Gender Responsive Ttmt for Women,Edu&Ttmt Svcs for Persons in CJS,Provider Directory Form Modified Date,lat,lon
0016100001HA06OAAT,0016100001HA3gHAAT,The Counseling Place Inc. - General Account,The Counseling Place Inc. - Big Thompson,The Counseling Place,4/12/2006,1577-01,,,(970) 586-6400,(970) 586-6400,,"517 Big Thompson Ave, Suite 120",Estes Park,Larimer,80517,CO,0,"517 Big Thompson Ave, Suite 120_BR_ENCODED_Estes Park, CO 80517",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,Clients referred from Court/Judicial System,,Self Pay; Sliding Fee Scale,English,11:00AM - 6:30PM,11:00AM - 6:30PM,11:00AM - 6:30PM,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,6/1/2022 12:00 PM,40.3793817,-105.5162529
0014M00001gjoYHQAY,0014M00001gkeeHQAQ,The Curry Center - General Account,The Curry Center - Girard,The Curry Center,5/30/2019,2174-01,,2174-02,(303) 755-9954,,,10200 E. Girard Avenue Ste A-420,Denver,Denver,80231,CO,0,"10200 E. Girard Avenue Ste A-420_BR_ENCODED_Denver, CO 80231",,1,1,0,0,0,0,1,0,Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System,Outpatient; Day Treatment; Community Mental Health Clinic,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,1,0,0,0,1,,39.655184,-104.8679916
0014M00001e7poFQAQ,0014M00001gkOpBQAU,The Don't Look Back Center - General Account,The Don't Look Back Center Inc. - 4th Ave.,The Don't Look Back Center,,2171-01,,,(720) 638-8397,(720) 667-3972,,14211 E 4th Ave Bldg. 3 Suite 305,Aurora,Arapahoe,80011,Colorado,0,"14211 E 4th Ave Bldg. 3 Suite 305_BR_ENCODED_Aurora, Colorado 80011",www.thedontlookbackcenter.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Gender Responsive Treatment for Women,,,,Sliding Fee Scale,English,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,1,1,6/1/2022 12:00 PM,39.7228098,-104.8234011
0016100001HA0PZAA1,0016100001HA4QrAAL,The Empowerment Program - General Account,The Empowerment Program - York,The Empowerment Program,1/31/1997,1349-00,,1349-00,(303) 320-1989,(303) 320-3987,,1600 York St,Denver,Denver,80206,CO,0,"1600 York St_BR_ENCODED_Denver, CO 80206",empowermentprogram.org,1,1,0,0,0,0,1,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Gender Responsive Treatment for Women,Outpatient; Day Treatment; Community Mental Health Clinic,HIV; Homeless; LGBT; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System,,,English,8:30AM - 5:00PM,8:30AM - 12:00PM,8:30AM - 5:00PM,8:30AM - 5:00PM,8:30AM - 5:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,1,0,0,1,1,6/2/2022 12:00 PM,39.7419429,-104.9594659
0014M00001qfqm2QAA,0014M00001qg0KnQAI,"The Lighthouse Recovery Services, LLC - General Account",The Lighthouse Recovery Service LLC - Carr,The Lighthouse Recovery Service Outpatient Treatment Center,11/19/2020,2311-03,,,(720) 934-1122,(303) 484-4024,,5370 Carr Street,Arvada,Jefferson,80002,CO,0,"5370 Carr Street_BR_ENCODED_Arvada, CO 80002",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment,,LGBT; Men; Military; Clients referred from Court/Judicial System; American Indian,Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Polish; Russian; Ukrainian,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00AM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,1,0,0,0,0,,39.7943533,-105.0904475
0014M00001qfqm2QAA,0014M00001qg0soQAA,"The Lighthouse Recovery Services, LLC - General Account",The Lighthouse Recovery Services LLC - Hampden,The Lighthouse Recovery Services Outpatient Services,11/19/2020,2311-02,,,(720) 934-1122,(303) 484-4024,,6630 E Hampden Avenue,Denver,Denver,80224,CO,0,"6630 E Hampden Avenue_BR_ENCODED_Denver, CO 80224",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment,,LGBT; Men; Military; Older Adults; Women; Clients referred from Court/Judicial System; American Indian,Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Polish; Russian; Ukrainian,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 5:00PM,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,1,0,0,0,0,,39.6526666,-104.9114183
0014M00001qfqm2QAA,0014M00001qgJP8QAM,"The Lighthouse Recovery Services, LLC - General Account",The Lighthouse Recovery Services LLC - Harvard,The Lighthouse Recovery Services,11/19/2020,2311-01,,,(720) 934-1122,(303) 484-4024,,11191 E Harvard Drive,Aurora,Arapahoe,80014,Colorado,0,"11191 E Harvard Drive_BR_ENCODED_Aurora, Colorado 80014",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Clinically Managed Low Intensity Residential Services; Clinically Managed Residential Detoxification; Clinically Managed Medium Intensity Residential Services; Clinically Managed High Intensity Residential Services,,LGBT; Men; Military; Clients referred from Court/Judicial System; American Indian,Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 5:00PM,,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,No,,,,,1,0,0,0,0,,39.6694174,-104.8572965
0016100001H9zy3AAB,0016100001HA3uxAAD,The Medical Center of Aurora - General Account,The Medical Center of Aurora Behavioral Health Services - Potomac,The Medical Center of Aurora Behavioral Health Services,,,,1919-01,(303) 360-3625,(303) 360-3275,,"700 Potomac Street, 2nd Floor",Aurora,Arapahoe,80011,CO,0,"700 Potomac Street, 2nd Floor_BR_ENCODED_Aurora, CO 80011",,0,1,0,0,1,0,0,0,,Hospital; Emergency; Outpatient; 72-Hour Treatment & Evaluation,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,,,,,0,0,0,0,0,5/19/2022 12:53 PM,39.7284112,-104.8270392
0016100001H9zv9AAB,0016100001HA3uAAAT,The Raleigh House - General Account,The Raleigh House of Hope - DTC,The Raleigh House of Hope - DTC,5/20/2014,1756-02,,,(720) 484-4996,(720) 484-4993,,4401 Quebec St. Suite 101 & 200,Denver,Jefferson,80237,CO,0,"4401 Quebec St. Suite 101 & 200_BR_ENCODED_Denver, CO 80237",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Day Treatment (Partial Hospitalization),,HIV; LGBT; Men; Military; Older Adults; Women; American Indian,,Private Insurance; Self Pay,English,8:00AM - 8:30PM,8:00AM - 8:30PM,8:00AM - 5:00PM,8:00AM - 8:30PM,8:00AM - 5:00PM,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,6/27/2022 12:00 PM,39.6369569,-104.9045177
0016100001H9zv9AAB,0016100001ZcJwJAAV,The Raleigh House - General Account,The Ranch at The Raleigh House of Hope - Almstead,The Ranch at The Raleigh House of Hope,,1756-03,,,(720) 484-4996,(720) 484-4993,,325 S Almstead Road,Watkins,Adams,80137,Colorado,0,"325 S Almstead Road_BR_ENCODED_Watkins, Colorado 80137",www.theraleighhouse.com,1,0,0,0,0,0,0,0,General Treatment; Day Treatment (Partial Hospitalization); Clinically Managed Residential Detoxification; Medically Monitored Intensive Residential Treatment,,HIV; Homeless; LGBT; Men; Older Adults; Women; American Indian,Wheelchair,Private Insurance; Self Pay,English,8:00AM - 8:00AM,8:00AM - 8:00AM,8:00AM - 8:00AM,8:00AM - 8:00AM,8:00AM - 8:00AM,8:00AM - 8:00AM,8:00AM - 11:30PM,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,6/22/2022 4:18 PM,39.709657,-104.570398
0016100001HA0QLAA1,0016100001HA4BKAA1,The Recovery Center: A Behavioral Health Organization - General Account,The Recovery Center: A Behavioral Health Organization - Ash,The Recovery Center: A Behavioral Health Organization,2/15/1993,1277-00,,,(970) 565-4109,(970) 565-8804,,35 North Ash St,Cortez,Montezuma,81321,CO,0,"35 North Ash St_BR_ENCODED_Cortez, CO 81321",www.cortezrecovery.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Self Pay,English; Spanish,9:00AM - 6:00PM,9:00AM - 6:00PM,9:00AM - 6:00PM,9:00AM - 6:00PM,9:00AM - 12:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,WS,,,,1,1,1,1,1,6/3/2022 12:56 PM,37.3494173,-108.5828191
0016100001HA07kAAD,0016100001HA3k2AAD,Third Way Center Inc - General Account,Third Way Center Inc - Bannock,,4/6/2005,1549-04,,1549-04,(303)780-9191,(303)780-9192,,4821 Bannock Street,Englewood,Arapahoe,80110,CO,1,Please contact this provider directly for location,www.thirdwaycenter.org,1,1,0,1,0,0,0,0,Outpatient; Intensive Outpatient; Youth Treatment,Residential Long Term Treatment; Residential Short Term Treatment; Residential Child Care Facility,Minors/Adolescents,,Medicaid; Private Insurance,English,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,0,0,1,0,0,6/1/2022 3:14 PM,,
0016100001HA07kAAD,0016100001HA3i2AAD,Third Way Center Inc - General Account,Third Way Center Inc - Pontiac,,4/6/2005,1549-02,,1549-02,(303) 388-3545,(303) 388-4886,,1735 Pontiac Street,Denver,Denver,80206,CO,0,"1735 Pontiac Street_BR_ENCODED_Denver, CO 80206",www.thirdwaycenter.org,1,0,0,1,0,0,0,0,Outpatient; Intensive Outpatient; Youth Treatment,Residential Long Term Treatment; Residential Short Term Treatment; Residential Child Care Facility,Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System,,Medicaid; Private Insurance,English; Spanish,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,0,0,1,0,0,6/1/2022 3:18 PM,39.744598,-104.9061718
0016100001HA07kAAD,0016100001HA3i1AAD,Third Way Center Inc - General Account,Third Way Center-Lincoln,,4/6/2005,1549-03,,1549-03,(303) 780-9191,(303) 324-4886,,1133 Lincoln Street,Denver,Denver,80203,CO,1,Please contact this provider directly for location,www.thirdwaycenter.org,1,1,0,1,0,0,0,0,Outpatient; Intensive Outpatient; Youth Treatment,Residential Long Term Treatment; Residential Short Term Treatment,Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System,,Medicaid; Private Insurance,English; Spanish,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,0,0,1,0,0,6/1/2022 3:20 PM,,
0016100001HA07kAAD,0016100001HA3i0AAD,Third Way Center Inc - General Account,Third Way Center - Lowry,,,1549-05,,1549-05,(303)780-9191,(303) 324-4886,,9100 E Lowry Blvd,Denver,Denver,80230,Colorado,0,"9100 E Lowry Blvd_BR_ENCODED_Denver, Colorado 80230",www.thirdwaycenter.org,1,1,0,1,0,0,0,1,Outpatient; Intensive Outpatient; Youth Treatment,Residential Long Term Treatment; Residential Short Term Treatment,Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System,,Medicaid; Private Insurance,English; Spanish,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,,,,,0,0,1,0,0,6/1/2022 3:05 PM,39.724826,-104.8812875
0016100001HA07kAAD,0016100001HA3i3AAD,Third Way Center Inc - General Account,Third Way Center - York,,4/6/2005,1549-01,,1549-01,(303) 780-9191,(303) 320-4290,,1295 York Street,Denver,Denver,80206,CO,1,Please contact this provider directly for location,,1,1,0,1,0,0,0,0,Outpatient; Intensive Outpatient; Youth Treatment,Residential Long Term Treatment; Residential Short Term Treatment,Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System,,Medicaid; Private Insurance,English; Spanish,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,0,0,1,0,0,6/1/2022 3:11 PM,,
0016100001H9zz0AAB,0016100001HA3kgAAD,Touchstone Counseling - General Account,Touchstone Counseling - Cascade,Touchstone Counseling,5/13/1991,1254-00,,,(970) 249-2872,(970) 249-8028,,118 N Cascade,Montrose,Montrose,81401,CO,0,"118 N Cascade_BR_ENCODED_Montrose, CO 81401",,1,0,0,0,0,0,0,0,Outpatient; DUI/DWI,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,6/21/2022 12:00 PM,38.480619,-107.877663
0016100001HA0QBAA1,0016100001HA4A8AAL,Turning Point Center For Youth and Family - General Account,Turning Point Center For Youth and Family - 11th Ave.,Turning Point Center for Youth and Family Development,3/28/2005,1005-17,,1005-18,(970) 221-0999,(970) 221-2727,,913 11th Avenue,Greeley,Weld,80631,CO,0,"913 11th Avenue_BR_ENCODED_Greeley, CO 80631",,1,1,0,0,0,0,1,0,Outpatient; Youth Treatment,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,1,0,1,0,0,,40.423341,-104.6965466
0016100001HA0QBAA1,0016100001HA4S8AAL,Turning Point Center For Youth and Family - General Account,Turning Point Center For Youth and Family-College,Turning Point Center for Youth and Family,4/21/1989,1005-00,,1005-01,(970) 221-0999,(970) 221-2727,,1644 S College Ave,Fort Collins,Larimer,80525,CO,0,"1644 S College Ave_BR_ENCODED_Fort Collins, CO 80525",,1,1,0,0,0,0,1,0,Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,1,1,1,0,0,,40.5654771,-105.0766338
0016100001HA0QBAA1,0016100001HA4S6AAL,Turning Point Center For Youth and Family - General Account,Turning Point Center For Youth and Family - Mathews,Turning Point Center for Youth and Family,4/21/1989,1005-13,,1005-14,(970) 221-4040,(970) 221-3060,,614 S Mathews,Fort Collins,Larimer,80524,CO,1,Please contact this provider directly for location,,1,1,0,1,0,0,0,0,Outpatient; Youth Treatment; Clinically Managed Low Intensity Residential Services,Residential Long Term Treatment; Residential Short Term Treatment; Residential Child Care Facility,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,0,0,1,0,0,,,
0016100001HA0QBAA1,0016100001HA4S7AAL,Turning Point Center For Youth and Family - General Account,Turning Point Center For Youth and Family - Prospect,Turning Point Center for Youth and Family,4/21/1989,1005-16,,1005-17,(970) 482-1037,(970) 484-9311,,640 W Prospect,Fort Collins,Larimer,80526,CO,1,Please contact this provider directly for location,,1,1,0,1,0,0,0,0,Outpatient; Youth Treatment; Clinically Managed Low Intensity Residential Services,Residential Long Term Treatment; Residential Short Term Treatment; Residential Child Care Facility,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,0,0,1,0,0,,,
0016100001HA05pAAD,0016100001HA3egAAD,Turning Point Mental Health Services LLC - General Account,Turning Point Mental Health Services - Tennessee,"Turning Point Mental Health Services, LLC",6/5/2006,1582-01,,,(303) 780-0170,(303) 780-0192,,6825 East Tennessee Avenue - Ste 112,Denver,Denver,80224,CO,0,"6825 East Tennessee Avenue - Ste 112_BR_ENCODED_Denver, CO 80224",turningpointmentalhealth.com,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Medicaid; Self Pay; Sliding Fee Scale,English,12:00PM - 9:30PM,12:00PM - 9:30PM,12:00PM - 9:30PM,12:00PM - 9:30PM,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,,39.6989285,-104.9088664
0014M00001vZaXoQAK,0014M00001uCY5pQAG,United Family Center of Colorado LLC - General Account,United Family Center of Colorado LLC - Patterson,United Family Center of Colorado LLC,7/21/2021,2364-00,,2364-01,970-778-3030,855-209-0239,,2472 Patterson Rd. #16,Grand Junction,Mesa,81505,Colorado,0,"2472 Patterson Rd. #16_BR_ENCODED_Grand Junction, Colorado 81505",www.ufccolorado.com,1,1,0,0,0,0,1,0,Outpatient; General Treatment,Outpatient; Day Treatment; Community Mental Health Clinic,Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay,English; Spanish,8:00AM - 5:00PM,10:00AM - 7:00PM,8:00AM - 5:00PM,10:00AM - 7:00PM,8:00AM - 5:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,No,,,,,1,0,0,0,0,6/21/2022 6:42 PM,39.0935403,-108.594895
0016100001HA063AAD,0016100001HA3nJAAT,University of Colorado Denver Addiction Research & Treatment Services (ARTS) - General Account,University of Colorado Denver (ARTS) - Administration,,2/13/1980,1094-00,,,(303) 761-6703,(303) 762-2181,,3738 W Princeton Circle,Denver,Denver,80236,CO,0,"3738 W Princeton Circle_BR_ENCODED_Denver, CO 80236",,1,0,0,0,0,0,0,0,Outpatient; General Treatment,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,,,,1,0,0,0,0,,39.63953,-105.0398338
0014M0000229ohiQAA,0014M000026QEB2QAO,Upson Hall LLC - General Account,Upson Hall LLC dba Denver Recovery Center - Interlocken,Denver Recovery Center,9/30/2021,2423-00,,,(720) 438-7346,,,295 Interlocken Blvd Suite 400,Broomfield,Broomfield,80021,Colorado,0,"295 Interlocken Blvd Suite 400_BR_ENCODED_Broomfield, Colorado 80021",https://www.denverrecoverycenter.com,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Day Treatment (Partial Hospitalization),,,,Private Insurance; Self Pay,English,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,1,0,0,0,0,6/1/2022 5:12 PM,39.9195989,-105.1095472
0016100001H9zxXAAR,0016100001HA42rAAD,Ute Mountain Ute Counseling Services - General Account,Ute Mountain Counseling & Treatment Services - Spruce,Ute Mountain Counseling & Treatment Services,9/21/1985,1048-00,,,(970) 564-5702,(970) 564-5708,,322 Spruce Street,Towaoc,Montezuma,81334,CO,0,"322 Spruce Street_BR_ENCODED_Towaoc, CO 81334",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI,,Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Clients referred from Court/Judicial System; American Indian,,Self Pay,English,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 5:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,0,,37.2002945,-108.7287209
0016100001HfZXAAA3,0016100001KOQRdAAP,Restorations Therapy - General Account,"Valiant DTX, LLC - County Road 39","Valiant DTX, LLC dba Detox Center of Colorado",,1937-02,279,,(720) 935-5903,,,6994 County Road 39,Fort Lupton,Arapahoe,80621,CO,0,"6994 County Road 39_BR_ENCODED_Fort Lupton, CO 80621",,1,0,0,0,0,0,0,0,General Treatment; Clinically Managed Residential Detoxification; Clinically Managed High Intensity Residential Services,,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,6/27/2022 12:00 PM,40.1012419,-104.6965921
0016100001HA04BAAT,0016100001HA3lEAAT,Valley Hope Association - General Account,Valley Hope of Denver,Valley Hope of Denver,3/8/1989,1414-01,,,(303) 694-3829,(303) 694-3846,,"7108 S Alton Way, Bldg A",Centennial,Arapahoe,80112,CO,0,"7108 S Alton Way, Bldg A_BR_ENCODED_Centennial, CO 80112",valleyhope.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment,,HIV; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Private Insurance; Self Pay,English,8:00AM - 10:00PM,8:00AM - 10:00PM,8:00AM - 10:00PM,8:00AM - 10:00PM,8:00AM - 10:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,,,,1,0,0,0,0,6/21/2022 12:00 PM,39.5877027,-104.8815384
0016100001HA04BAAT,0016100001HA3lMAAT,Valley Hope Association - General Account,Valley Hope of Parker,Valley Hope of Parker,3/8/1989,1414-00,73,,(303) 841-7857,(303) 841-6526,,22422 East Main St.,Parker,Douglas,80138,Colorado,0,"22422 East Main St._BR_ENCODED_Parker, Colorado 80138",valleyhope.org,1,0,0,0,0,0,0,0,General Treatment; Medically Monitored Intensive Residential Treatment; Medically Monitored Inpatient Detoxification,,HIV; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Clients referred from Court/Judicial System; American Indian,Wheelchair,Private Insurance; Self Pay,English,5:00AM - 5:00AM,5:00AM - 5:00AM,5:00AM - 5:00AM,5:00AM - 5:00AM,5:00AM - 5:00AM,5:00AM - 5:00AM,5:00AM - 5:00AM,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,SG,,,ASAM Level 2.5; ASAM Level 3.1; ASAM Level 3.5; ASAM Level 3.7,1,0,0,0,0,6/21/2022 12:00 PM,39.5180594,-104.7371091
0016100001HA0Q1AAL,0016100001HA4S9AAL,Valley View Hospital - General Account,Valley View Hospital - Blake,Youth Recovery Center,10/16/2003,1510-00,,,(970) 384-7470,(970) 945-8491,,1906 Blake Ave,Glenwood Springs,Garfield,81601,CO,0,"1906 Blake Ave_BR_ENCODED_Glenwood Springs, CO 81601",www.vvh.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Youth Treatment; Clinically Managed High Intensity Residential Services,,Youth,Wheelchair,Medicaid; Private Insurance; Self Pay,English,12:00AM - 11:30PM,12:00AM - 11:30PM,12:00AM - 11:30PM,12:00AM - 11:30PM,12:00AM - 11:30PM,12:00AM - 11:30PM,5:00AM - 11:30PM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,1,0,0,5/19/2022 11:39 AM,39.5326537,-107.3218621
0016100001H9zzdAAB,0016100001JgbJkAAJ,"VCPHCS X LLC, BHG - General Account",VCPHCS XII LLC - BHG Centennial Treatment Center,"VCPHCS XII LLC, BHG Centennial Treatment Center",1/1/2018,1597-06,248,,(303)824-5866,(303) 220-6281,,7286 South Yosemite Street. Suite 125,Centennial,Arapahoe,80112,CO,0,"7286 South Yosemite Street. Suite 125_BR_ENCODED_Centennial, CO 80112",https://centennial.bhgrecovery.com/,1,0,1,0,0,0,0,0,Opioid Treatment Programs; Outpatient; General Treatment; Medication Assisted Therapy,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English,5:00AM - 1:30PM,5:00AM - 1:30PM,5:00AM - 1:30PM,5:00AM - 1:30PM,5:00AM - 1:30PM,6:00AM - 9:00AM,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,5/24/2022 11:02 AM,39.5849502,-104.884777
0016100001H9zzdAAB,0014M00001gMvOWQA0,"VCPHCS X LLC, BHG - General Account",VCPHCS XII LLC - BHG Colorado Springs Treatment Center,"VCPHCS XII, LLC -BHG Colorado Springs Treatment Center",11/6/2019,1597-07,269,,(719) 598-9750,(719) 598-1555,,4157-4159 Centennial Blvd,Colorado Springs,El Paso,80907,COLORADO,0,"4157-4159 Centennial Blvd_BR_ENCODED_Colorado Springs, COLORADO 80907",https://colorado-springs.bhgrecovery.com/,1,0,1,0,0,0,0,0,Opioid Treatment Programs; Outpatient; Intensive Outpatient; General Treatment,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English,5:00AM - 1:30PM,5:00AM - 1:30PM,5:00AM - 1:30PM,5:00AM - 1:30PM,5:00AM - 1:30PM,6:00AM - 8:00AM,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,5/24/2022 11:06 AM,38.8918945,-104.8501273
