X,Y,OBJECTID,Account_Name,Address,City,State,Zip,Phone,Substance_Use_Services,Mental_Health_Settings,Additional_Services,Languages_Spoken,Population_Served,Accessibility,Fees,Hours_Monday,Hours_Tuesday,Hours_Wednesday,Hours_Thursday,Hours_Friday,Hours_Saturday,Hours_Sunday,LATITUDE,LONGITUDE,COUNTY_GEOCODE,DATE_GEOCODED,DATA_SOURCE,DATASET_NAME
-104.608559,38.273762,1243,"State of Grace, LLC","720 North Main Street, #240",Pueblo,CO,81003,(719) 569-7909,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Co-occurring; Monitored Sobriety",English,"Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System",,"Medicaid; Self Pay",8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,,,38.273762,-104.608559,PUEBLO,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.905067,39.785294,1244,Stout Street Foundation - Serenity,"7201 E 49th Avenue, Room 2",Commerce City,CO,80022,(303) 321-2533,"General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Gender Responsive Treatment for Women; Medically Monitored Intensive Residential Treatment",,"Co-occurring; Family Treatment; Medication Assisted Therapy (MAT); Trauma Specific",English,"HIV; Homeless; LGBT; Men; Women; Offender; Clients referred from Court/Judicial System; American Indian",Wheelchair,"Private Insurance; Self Pay; Sliding Fee Scale",8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,39.785294,-104.905067,ADAMS,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.9049,39.7852970000001,1245,Stout Street Foundation - TC,"7251 E 49th Avenue, Room 1",Commerce City,CO,80022,(303) 321-2533,"General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Gender Responsive Treatment for Women; Medically Monitored Intensive Residential Treatment",,"Medication Assisted Therapy (MAT); Monitored Sobriety; Trauma Specific; Drug or Alcohol Breath and Urine Screening",English,"HIV; Homeless; LGBT; Men; Women; Offender; Clients referred from Court/Judicial System; American Indian",Wheelchair,Sliding Fee Scale,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,39.785297,-104.9049,ADAMS,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.84742,39.6618160000001,1246,Strides LLC - Peoria,"2993 S Peoria Street, Unit 128",Aurora,CO,80014,(303) 337-4114,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System",,,,,,,,,,,,,,39.661816,-104.84742,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.074142,40.4218059999999,1247,Summitstone Health Partners - 29th,"221 E. 29th., Suite 101",Loveland,CO,80538,(970) 494-4200,"Outpatient; General Treatment; Youth Treatment",,,,,,,,,,,,,,40.421806,-105.074142,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.073021,40.390385,1248,Summitstone Health Partners - 3rd St.,302 3rd Street SE,Loveland,CO,80537,(303) 494-4200,"Outpatient; General Treatment",,,,,,,,,,,,,,40.390385,-105.073021,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.074883,40.607037,1249,Summitstone Health Partners - Bristlecone,114 Bristlecone Dr.,Fort Collins,CO,80524,(303) 494-4200,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",Community Mental Health Center,,,,,,,,,,,,,40.607037,-105.074883,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.095055,40.5555530000001,1250,Summitstone Health Partners - Centre,700 Centre Ave,Fort Collins,CO,80526,(970) 494-4200,"Outpatient; Intensive Outpatient; General Treatment; Youth Treatment",,,,,,,,,,,,,,40.555553,-105.095055,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.07312,40.6028670000001,1251,Summitstone Health Partners - Conifer,242 Conifer Street,Fort Collins,CO,80524,(303) 494-4200,"Outpatient; General Treatment",,,,,,,,,,,,,,40.602867,-105.07312,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.489578,40.3889660000001,1252,Summitstone Health Partners - Estes Park,1950 Red Tail Hawk Drive,Estes Park,CO,80517,(970) 586-9105,"Outpatient; Intensive Outpatient; General Treatment",,,,,,,,,,,,,,40.388966,-105.489578,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.031113,40.5617490000001,1253,Summitstone Health Partners - Midpoint,2555 Midpoint Drive,Fort Collins,CO,80525,(970) 494-4200,"Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,,,,,,,,,,,,,40.561749,-105.031113,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.095055,40.5555530000001,1254,Summitstone Health Partners - Oak,700 Centre Avenue,Fort Collins,CO,80526,(970) 494-4200,"Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,,,,,,,,,,,,,40.555553,-105.095055,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.055046,40.576302,1255,Summitstone Health Partners - Riverside,1217 Riverside Ave.,Fort Collins,CO,80524,(303) 494-4200,"Outpatient; General Treatment","72-Hour Treatment & Evaluation; Residential Short Term Treatment; Psychiatric Residential; Crisis Stabilization Unit",,,,,,,,,,,,,40.576302,-105.055046,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.03923,40.5310400000001,1256,Summitstone Health Partners - Timberline,4102 S. Timberline Rd,Fort Collins,CO,80525,(970) 494-4200,"Outpatient; General Treatment","Outpatient; Intensive Outpatient; Day Treatment; Community Mental Health Center",,,,,,,,,,,,,40.53104,-105.03923,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.11026,40.4057960000001,1257,Summitstone Health Partners - Wilson,1250 North Wilson Ave,Loveland,CO,80737,(970) 494-4200,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,,,,,,,,,,,,,40.405796,-105.11026,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.025002,39.6894150000001,1258,Sunflower Treatment Services - Federal,1500 S Federal Blvd.,Denver,Colorado,80219,(720) 502-4070,"Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System",,,Spanish,,,,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 1:00PM,,39.689415,-105.025002,DENVER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.043945,39.7593000000001,1259,Tennyson Center for Children,2950 Tennyson Street,Denver,CO,,(303) 433-2541,,"Residential Long Term Treatment; Residential Short Term Treatment; Residential Child Care Facility","Assessment and Referral; Family Treatment; Trauma Specific",English,"Youth; Minors/Adolescents",Wheelchair,"Medicaid; Private Insurance",,,,,,,,39.7593,-105.043945,DENVER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.981331,38.869781,1260,"Teocalli Treatment Options, LLC - Elk",601 Elk Avenue,Crested Butte,CO,81224,(970) 641-3711,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,,,,,,,,,,,,38.869781,-106.981331,GUNNISON,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.927773,38.5443460000001,1261,"Teocalli Treatment Options, LLC - Tomichi",123 W. Tomichi Avenue #8,Gunnison,CO,81230,(970) 641-3711,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,,,,,,,,,,,,38.544346,-106.927773,GUNNISON,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-108.533585,39.079811,1262,"Tesla Center Counseling, LLC",518 28 Road Bldg B #101,Grand Junction,Colorado,81501,(970) 270-4108,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,,,,,,,,,,,,,39.079811,-108.533585,MESA,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-108.053123,39.4524000000001,1263,Tesla Center Counseling - Parachute,132 North Parachute Avenue,Parachute,CO,81635,(970) 270-4108,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,Co-occurring,English,"HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System","Deaf/Hard of Hearing; Visually Impaired; Wheelchair","Private Insurance; Self Pay",9:00AM - 5:00PM,9:00AM - 11:30PM,2:00PM - 10:30PM,9:30AM - 7:00PM,9:00AM - 4:00PM,,,39.4524,-108.053123,GARFIELD,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
